ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,2006-01-19,840.591,835.932,842.74,830.581,835.15,5.441,0.6515,8913612.0,4245242.674
000016.SH,2006-01-20,840.376,840.089,844.43,836.678,840.591,-0.215,-0.0256,8711861.0,4201753.739
000016.SH,2006-01-23,840.128,840.962,843.093,835.674,840.376,-0.248,-0.0295,7109687.0,3482126.238
000016.SH,2006-01-24,838.46,841.729,843.778,834.749,840.128,-1.668,-0.1985,7490155.0,4664090.011
000016.SH,2006-01-25,846.989,838.195,847.161,837.47,838.46,8.529,1.0172,6843001.0,3729054.517
000016.SH,2006-02-06,861.07,849.51,861.426,849.371,846.989,14.081,1.6625,9209656.0,4676352.364
000016.SH,2006-02-07,856.669,861.666,863.964,848.494,861.07,-4.401,-0.5111,11633911.0,6180448.799
000016.SH,2006-02-08,862.575,856.937,863.445,854.171,856.669,5.906,0.6894,11398788.0,5653861.355
000016.SH,2006-02-09,850.802,862.049,862.049,848.781,862.575,-11.773,-1.3649,8617234.0,4117262.935
000016.SH,2006-02-10,859.97,850.932,860.296,848.432,850.802,9.168,1.0776,6805958.0,3560998.015
000016.SH,2006-02-13,859.598,862.487,863.209,852.592,859.97,-0.372,-0.0433,6257763.0,3342150.585
000016.SH,2006-02-14,862.648,859.974,863.074,857.158,859.598,3.05,0.3548,4738596.0,2554083.964
000016.SH,2006-02-15,868.021,865.223,872.414,864.769,862.648,5.373,0.6228,9490856.0,4782417.174
000016.SH,2006-02-16,856.05,869.129,869.13,854.08,868.021,-11.971,-1.3791,9145743.0,4806376.697
000016.SH,2006-02-17,857.994,855.701,864.623,853.147,856.05,1.944,0.2271,6883400.0,3773933.054
000016.SH,2006-02-20,857.973,858.652,865.687,856.76,857.994,-0.021,-0.0024,5705999.0,3048679.226
000016.SH,2006-02-21,872.565,857.65,872.739,854.364,857.973,14.592,1.7008,9334674.0,5034637.283
000016.SH,2006-02-22,870.097,873.373,878.225,868.162,872.565,-2.468,-0.2828,10029996.0,5093874.591
000016.SH,2006-02-23,877.654,870.508,877.895,866.759,870.097,7.557,0.8685,6490820.0,3543910.038
000016.SH,2006-02-24,882.777,878.106,883.02,877.4,877.654,5.123,0.5837,6475498.0,3577469.455
000016.SH,2006-02-27,887.616,893.211,894.829,886.829,882.777,4.839,0.5482,10980055.0,6155730.931
000016.SH,2006-02-28,892.904,886.789,893.493,874.692,887.616,5.288,0.5958,7542235.0,4271423.456
000016.SH,2006-03-01,895.626,893.49,897.103,891.213,892.904,2.722,0.3048,7280151.0,3979255.423
000016.SH,2006-03-02,876.621,890.67,891.765,873.27,895.626,-19.005,-2.122,9098945.0,5175364.042
000016.SH,2006-03-03,880.371,876.433,880.834,869.84,876.621,3.75,0.4278,8416669.0,4673736.777
000016.SH,2006-03-06,879.33,880.11,884.214,876.616,880.371,-1.041,-0.1182,7692508.0,3694547.996
000016.SH,2006-03-07,861.865,879.289,879.326,860.451,879.33,-17.465,-1.9862,7378372.0,3788534.627
000016.SH,2006-03-08,859.32,860.122,862.104,852.234,861.865,-2.545,-0.2953,6754091.0,3483841.758
000016.SH,2006-03-09,853.381,856.308,859.941,852.086,859.32,-5.939,-0.6911,4513320.0,2610167.267
000016.SH,2006-03-10,857.143,853.944,860.491,853.477,853.381,3.762,0.4408,4201121.0,2456991.366
000016.SH,2006-03-13,863.677,857.208,864.946,856.743,857.143,6.534,0.7623,4042034.0,2206738.716
000016.SH,2006-03-14,860.874,864.448,866.022,855.817,863.677,-2.803,-0.3245,4275559.0,2243194.489
000016.SH,2006-03-15,868.324,860.704,868.582,859.807,860.874,7.45,0.8654,5019333.0,2754142.141
000016.SH,2006-03-16,865.722,868.068,869.1,864.497,868.324,-2.602,-0.2997,5212405.0,2868193.252
000016.SH,2006-03-17,863.267,865.245,866.943,859.3,865.722,-2.455,-0.2836,5156161.0,2692276.892
000016.SH,2006-03-20,875.126,863.558,875.547,858.96,863.267,11.859,1.3737,5837754.0,3087384.378
000016.SH,2006-03-21,875.232,875.016,881.282,872.892,875.126,0.106,0.0121,6195650.0,3313542.996
000016.SH,2006-03-22,875.823,875.096,876.517,869.65,875.232,0.591,0.0675,5030650.0,2633507.561
000016.SH,2006-03-23,875.108,875.338,875.924,869.075,875.823,-0.715,-0.0816,6528492.0,3510599.876
000016.SH,2006-03-24,869.439,874.706,876.52,867.924,875.108,-5.669,-0.6478,6442295.0,3399865.45
000016.SH,2006-03-27,872.557,869.537,872.557,864.392,869.439,3.118,0.3586,5923461.0,3201640.577
000016.SH,2006-03-28,874.773,872.755,877.292,871.392,872.557,2.216,0.254,6384208.0,3370833.936
000016.SH,2006-03-29,885.291,879.918,891.019,878.748,874.773,10.518,1.2024,11032530.0,6064720.683
000016.SH,2006-03-30,877.781,885.15,889.37,877.413,885.291,-7.51,-0.8483,7282054.0,4072285.759
000016.SH,2006-03-31,878.366,876.27,879.552,873.594,877.781,0.585,0.0666,6696754.0,3547835.669
000016.SH,2006-04-03,891.556,879.544,891.598,879.544,878.366,13.19,1.5017,7806568.0,4502396.15
000016.SH,2006-04-04,900.84,892.404,901.04,890.905,891.556,9.284,1.0413,9608057.0,5563671.014
000016.SH,2006-04-05,906.301,901.675,908.068,900.666,900.84,5.461,0.6062,9560866.0,5425445.423
000016.SH,2006-04-06,901.647,907.148,910.536,900.361,906.301,-4.654,-0.5135,9776176.0,5743301.137
000016.SH,2006-04-07,897.312,901.485,903.174,891.389,901.647,-4.335,-0.4808,9004836.0,4999448.462
000016.SH,2006-04-10,909.281,898.005,909.528,896.142,897.312,11.969,1.3339,8680735.0,4927134.557
000016.SH,2006-04-11,912.391,909.915,916.267,906.149,909.281,3.11,0.342,10126045.0,5893687.469
000016.SH,2006-04-12,908.948,912.68,914.102,907.813,912.391,-3.443,-0.3774,7866846.0,4457305.917
000016.SH,2006-04-13,892.133,908.253,911.466,891.545,908.948,-16.815,-1.8499,8967079.0,4850927.375
000016.SH,2006-04-14,910.633,889.757,910.818,889.757,892.133,18.5,2.0737,10547150.0,5442625.885
000016.SH,2006-04-17,921.21,915.535,924.955,908.705,910.633,10.577,1.1615,14029486.0,6715727.435
000016.SH,2006-04-18,927.478,924.927,931.959,916.762,921.21,6.268,0.6804,11034040.0,5443406.881
000016.SH,2006-04-19,930.833,932.469,937.045,922.806,927.478,3.355,0.3617,12514289.0,6707823.946
000016.SH,2006-04-20,922.05,931.444,934.447,916.937,930.833,-8.783,-0.9436,12381211.0,6873218.79
000016.SH,2006-04-21,939.873,921.865,942.234,919.458,922.05,17.823,1.933,13881640.0,7633540.106
000016.SH,2006-04-24,940.902,949.675,955.869,933.853,939.873,1.029,0.1095,16392602.0,9304368.197
000016.SH,2006-04-25,931.323,938.243,938.364,924.454,940.902,-9.579,-1.0181,10991972.0,6619994.212
000016.SH,2006-04-26,948.207,930.683,950.294,928.915,931.323,16.884,1.8129,13142027.0,7867473.307
000016.SH,2006-04-27,943.343,949.493,953.394,939.052,948.207,-4.864,-0.513,9250964.0,5702847.092
000016.SH,2006-04-28,964.446,939.503,966.321,934.056,943.343,21.103,2.237,14807951.0,9017330.804
000016.SH,2006-05-08,996.235,968.919,996.908,968.919,964.446,31.789,3.2961,16147479.0,9918043.325
000016.SH,2006-05-09,1017.619,999.112,1019.643,995.26,996.235,21.384,2.1465,18431253.0,11376939.682
000016.SH,2006-05-10,1022.999,1021.32,1029.406,1008.489,1017.619,5.38,0.5287,15722201.0,10151346.742
000016.SH,2006-05-11,1012.9,1022.245,1042.781,1012.559,1022.999,-10.099,-0.9872,17647404.0,11459974.96
000016.SH,2006-05-12,1050.958,1015.394,1051.116,1012.267,1012.9,38.058,3.7573,18021253.0,12151384.941
000016.SH,2006-05-15,1086.001,1059.773,1086.348,1049.938,1050.958,35.043,3.3344,23833003.0,15458113.934
000016.SH,2006-05-16,1079.705,1096.241,1117.431,1068.723,1086.001,-6.296,-0.5797,25634678.0,16589322.535
000016.SH,2006-05-17,1080.965,1079.364,1097.204,1058.795,1079.705,1.26,0.1167,17463969.0,12338564.299
000016.SH,2006-05-18,1068.202,1069.442,1076.426,1046.89,1080.965,-12.763,-1.1807,15469640.0,10453447.637
000016.SH,2006-05-19,1096.206,1072.164,1101.622,1068.374,1068.202,28.004,2.6216,27811552.0,13425826.138
000016.SH,2006-05-22,1095.568,1096.449,1107.661,1089.423,1096.206,-0.638,-0.0582,23671662.0,13412106.508
000016.SH,2006-05-23,1058.991,1088.075,1088.075,1055.163,1095.568,-36.577,-3.3386,21213438.0,12036142.963
000016.SH,2006-05-24,1055.809,1062.889,1081.428,1035.455,1058.991,-3.182,-0.3005,16788943.0,9675244.165
000016.SH,2006-05-25,1050.696,1056.545,1060.843,1034.222,1055.809,-5.113,-0.4843,11440620.0,7211718.55
000016.SH,2006-05-26,1064.128,1053.583,1065.284,1049.285,1050.696,13.432,1.2784,12726544.0,7349715.821
000016.SH,2006-05-29,1090.571,1069.881,1090.592,1063.226,1064.128,26.443,2.4849,14196884.0,8833215.263
000016.SH,2006-05-30,1092.251,1098.457,1099.662,1083.469,1090.571,1.68,0.154,12737449.0,8207679.108
000016.SH,2006-05-31,1078.863,1091.389,1093.675,1070.9,1092.251,-13.388,-1.2257,13154248.0,8189982.665
000016.SH,2006-06-01,1106.233,1076.787,1107.175,1073.489,1078.863,27.37,2.5369,16576810.0,9928417.621
000016.SH,2006-06-02,1097.509,1110.191,1113.948,1090.794,1106.233,-8.724,-0.7886,18869648.0,11437028.951
000016.SH,2006-06-05,1102.904,1097.531,1103.24,1072.853,1097.509,5.395,0.4916,18346253.0,9573545.034
000016.SH,2006-06-06,1100.56,1101.538,1114.252,1093.733,1102.904,-2.344,-0.2125,15331517.0,8609846.956
000016.SH,2006-06-07,1046.422,1102.151,1102.151,1045.173,1100.56,-54.138,-4.9191,19081251.0,11873949.666
000016.SH,2006-06-08,1057.083,1039.231,1059.994,1026.317,1046.422,10.661,1.0188,15775919.0,9878875.559
000016.SH,2006-06-09,1031.458,1053.367,1058.545,1030.568,1057.083,-25.625,-2.4241,11750228.0,7384799.018
000016.SH,2006-06-12,1034.681,1024.272,1045.52,1017.844,1031.458,3.223,0.3125,8794631.0,5671505.503
000016.SH,2006-06-13,1032.618,1035.234,1045.441,1023.791,1034.681,-2.063,-0.1994,8011612.0,5318851.671
000016.SH,2006-06-14,1022.12,1027.189,1027.189,1011.895,1032.618,-10.498,-1.0166,7718394.0,4863324.119
000016.SH,2006-06-15,1021.992,1022.547,1033.816,1018.878,1022.12,-0.128,-0.0125,5583165.0,3586753.499
000016.SH,2006-06-16,1047.332,1025.415,1047.456,1025.415,1021.992,25.34,2.4795,8344294.0,5120049.713
000016.SH,2006-06-19,1056.636,1036.968,1061.483,1027.558,1047.332,9.304,0.8884,9085143.0,5822339.83
000016.SH,2006-06-20,1060.542,1055.665,1062.228,1049.01,1056.636,3.906,0.3697,8616451.0,5423193.778
000016.SH,2006-06-21,1056.501,1060.539,1067.865,1043.739,1060.542,-4.041,-0.381,10196575.0,5867682.523
000016.SH,2006-06-22,1057.231,1054.238,1066.233,1051.986,1056.501,0.73,0.0691,7973817.0,4903314.916
000016.SH,2006-06-23,1061.412,1056.231,1064.121,1048.303,1057.231,4.181,0.3955,7213344.0,4432902.576
000016.SH,2006-06-26,1083.046,1063.086,1084.351,1063.086,1061.412,21.634,2.0382,9680949.0,6120928.133
000016.SH,2006-06-27,1081.131,1084.826,1088.837,1075.171,1083.046,-1.915,-0.1768,7215446.0,4736363.203
000016.SH,2006-06-28,1080.608,1080.012,1083.773,1073.185,1081.131,-0.523,-0.0484,6835037.0,4232683.685
000016.SH,2006-06-29,1105.048,1082.51,1105.344,1082.51,1080.608,24.44,2.2617,13225241.0,7474706.836
000016.SH,2006-06-30,1102.696,1110.566,1117.054,1096.349,1105.048,-2.352,-0.2128,11884475.0,7237296.673
000016.SH,2006-07-03,1125.358,1108.026,1125.703,1104.727,1102.696,22.662,2.0551,14159881.0,8321917.08
000016.SH,2006-07-04,1115.169,1128.079,1129.543,1106.745,1125.358,-10.189,-0.9054,13715452.0,8845173.851
000016.SH,2006-07-05,1092.818,1114.561,1114.561,1082.715,1115.169,-22.351,-2.0043,10990532.0,6913378.979
000016.SH,2006-07-06,1109.827,1091.438,1110.169,1090.233,1092.818,17.009,1.5564,9207779.0,6083515.934
000016.SH,2006-07-07,1099.06,1112.128,1114.637,1094.969,1109.827,-10.767,-0.9702,9623213.0,6491399.952
000016.SH,2006-07-10,1098.813,1098.769,1101.377,1089.357,1099.06,-0.247,-0.0225,7691872.0,5238439.178
000016.SH,2006-07-11,1101.82,1100.479,1102.776,1092.607,1098.813,3.007,0.2737,7506699.0,4715178.596
000016.SH,2006-07-12,1100.592,1102.797,1106.655,1096.616,1101.82,-1.228,-0.1115,9164664.0,6121011.934
000016.SH,2006-07-13,1051.979,1098.449,1099.21,1049.593,1100.592,-48.613,-4.417,14433392.0,8920160.312
000016.SH,2006-07-14,1059.255,1043.763,1067.332,1038.468,1051.979,7.276,0.6916,9260284.0,5710249.614
000016.SH,2006-07-17,1067.531,1057.245,1068.567,1051.026,1059.255,8.276,0.7813,6966726.0,4569216.711
000016.SH,2006-07-18,1064.746,1067.423,1067.423,1056.847,1067.531,-2.785,-0.2609,6276949.0,4041565.807
000016.SH,2006-07-19,1040.586,1063.162,1063.532,1036.422,1064.746,-24.16,-2.2691,7600512.0,4598348.068
000016.SH,2006-07-20,1046.987,1039.233,1048.17,1034.739,1040.586,6.401,0.6151,5479106.0,3331287.844
000016.SH,2006-07-21,1056.627,1047.447,1057.305,1047.236,1046.987,9.64,0.9207,6203989.0,3549269.146
000016.SH,2006-07-24,1058.071,1044.865,1059.718,1037.342,1056.627,1.444,0.1367,6209876.0,3543813.223
000016.SH,2006-07-25,1068.106,1059.668,1071.939,1059.668,1058.071,10.035,0.9484,6845686.0,4174907.72
000016.SH,2006-07-26,1069.444,1070.261,1073.635,1063.968,1068.106,1.338,0.1253,6010414.0,3544923.706
000016.SH,2006-07-27,1060.585,1068.418,1077.085,1055.066,1069.444,-8.859,-0.8284,8109240.0,4574258.46
000016.SH,2006-07-28,1050.639,1060.107,1062.483,1041.835,1060.585,-9.946,-0.9378,6451301.0,4064748.279
000016.SH,2006-07-31,1020.541,1049.695,1049.695,1019.463,1050.639,-30.098,-2.8647,7406088.0,4047594.156
000016.SH,2006-08-01,1011.146,1018.682,1025.661,1009.372,1020.541,-9.395,-0.9206,5747454.0,3103948.03
000016.SH,2006-08-02,1007.596,1011.165,1016.686,997.015,1011.146,-3.55,-0.3511,6474219.0,3429300.333
000016.SH,2006-08-03,1008.183,1009.502,1013.129,999.364,1007.596,0.587,0.0583,4820822.0,2769339.954
000016.SH,2006-08-04,990.834,1009.364,1015.142,988.863,1008.183,-17.349,-1.7208,5747006.0,3301132.047
000016.SH,2006-08-07,978.085,984.261,992.223,974.844,990.834,-12.749,-1.2867,5570511.0,2949024.731
000016.SH,2006-08-08,994.537,977.842,995.0,977.842,978.085,16.452,1.6821,5327039.0,3125615.649
000016.SH,2006-08-09,993.658,996.449,999.923,990.211,994.537,-0.879,-0.0884,4445287.0,2546022.969
000016.SH,2006-08-10,1011.644,993.459,1011.924,993.34,993.658,17.986,1.8101,7438685.0,3987617.353
000016.SH,2006-08-11,1011.639,1011.265,1015.405,1005.724,1011.644,-0.005,-0.0005,5242413.0,3005085.519
000016.SH,2006-08-14,992.453,1011.974,1016.708,988.988,1011.639,-19.186,-1.8965,5836061.0,3386520.134
000016.SH,2006-08-15,1007.798,990.542,1008.183,989.578,992.453,15.345,1.5462,5094588.0,3039344.44
000016.SH,2006-08-16,1018.894,1008.473,1018.907,1004.281,1007.798,11.096,1.101,7685408.0,4305356.688
000016.SH,2006-08-17,1009.311,1016.184,1016.184,1004.406,1018.894,-9.583,-0.9405,5144127.0,2884826.762
000016.SH,2006-08-18,1008.047,1010.719,1018.291,1006.037,1009.311,-1.264,-0.1252,5325816.0,2809838.868
000016.SH,2006-08-21,1008.31,986.454,1008.56,982.896,1008.047,0.263,0.0261,4862398.0,2746857.297
000016.SH,2006-08-22,1018.508,1008.164,1023.693,1008.008,1008.31,10.198,1.0114,5956729.0,3800169.6
000016.SH,2006-08-23,1021.873,1017.464,1028.086,1017.464,1018.508,3.365,0.3304,6932734.0,4478493.542
000016.SH,2006-08-24,1028.243,1021.929,1028.545,1014.17,1021.873,6.37,0.6234,5267042.0,3263356.948
000016.SH,2006-08-25,1028.287,1029.722,1033.822,1027.034,1028.243,0.044,0.0043,5971569.0,3479303.025
000016.SH,2006-08-28,1048.853,1030.98,1049.346,1030.818,1028.287,20.566,2.0,8552666.0,5371407.107
000016.SH,2006-08-29,1049.64,1050.31,1060.61,1048.161,1048.853,0.787,0.075,10047112.0,6339720.235
000016.SH,2006-08-30,1048.776,1047.561,1051.734,1041.424,1049.64,-0.864,-0.0823,5774807.0,3569476.012
000016.SH,2006-08-31,1048.577,1049.118,1053.517,1044.462,1048.776,-0.199,-0.019,6831951.0,4060649.92
000016.SH,2006-09-01,1033.739,1047.812,1049.693,1032.715,1048.577,-14.838,-1.4151,7925549.0,4542776.394
000016.SH,2006-09-04,1046.141,1032.636,1046.322,1032.532,1033.739,12.402,1.1997,6124974.0,3369344.271
000016.SH,2006-09-05,1052.166,1048.062,1056.807,1045.378,1046.141,6.025,0.5759,9079965.0,5180219.167
000016.SH,2006-09-06,1056.264,1052.913,1057.141,1047.323,1052.166,4.098,0.3895,6877365.0,3546987.975
000016.SH,2006-09-07,1045.154,1059.121,1059.147,1041.681,1056.264,-11.11,-1.0518,8152386.0,4687540.199
000016.SH,2006-09-08,1050.8,1045.148,1051.18,1042.471,1045.154,5.646,0.5402,5920797.0,3459139.748
000016.SH,2006-09-11,1057.853,1051.751,1058.002,1045.18,1050.8,7.053,0.6712,7625074.0,4381018.133
000016.SH,2006-09-12,1066.823,1058.313,1070.018,1056.96,1057.853,8.97,0.8479,12658500.0,6607902.648
000016.SH,2006-09-13,1069.011,1068.417,1084.208,1067.785,1066.823,2.188,0.2051,16649135.0,8792777.924
000016.SH,2006-09-14,1070.108,1071.134,1077.872,1060.169,1069.011,1.097,0.1026,9425336.0,5621452.561
000016.SH,2006-09-15,1094.149,1070.392,1094.816,1070.392,1070.108,24.041,2.2466,20120937.0,9960018.815
000016.SH,2006-09-18,1096.466,1098.612,1102.674,1091.986,1094.149,2.317,0.2118,13654724.0,7596149.85
000016.SH,2006-09-19,1101.956,1098.307,1108.723,1095.483,1096.466,5.49,0.5007,9598097.0,5693571.082
000016.SH,2006-09-20,1098.929,1100.27,1101.826,1090.446,1101.956,-3.027,-0.2747,8725589.0,4995286.815
000016.SH,2006-09-21,1106.873,1098.766,1109.92,1098.766,1098.929,7.944,0.7229,10166960.0,5947101.997
000016.SH,2006-09-22,1094.179,1110.327,1116.256,1093.392,1106.873,-12.694,-1.1468,11494079.0,7279262.708
000016.SH,2006-09-25,1091.717,1092.407,1099.449,1082.472,1094.179,-2.462,-0.225,9634932.0,5970127.514
000016.SH,2006-09-26,1077.302,1090.847,1091.465,1072.322,1091.717,-14.415,-1.3204,7305084.0,4217116.388
000016.SH,2006-09-27,1088.749,1076.493,1089.476,1076.19,1077.302,11.447,1.0626,5831209.0,3423294.006
000016.SH,2006-09-28,1101.972,1089.621,1102.615,1085.762,1088.749,13.223,1.2145,7916432.0,4727446.275
000016.SH,2006-09-29,1115.718,1103.52,1117.574,1103.422,1101.972,13.746,1.2474,9916399.0,6031801.314
000016.SH,2006-10-09,1151.433,1134.402,1151.706,1131.352,1115.718,35.715,3.2011,18422810.0,9920940.06
000016.SH,2006-10-10,1152.238,1152.148,1160.619,1144.992,1151.433,0.805,0.0699,15935107.0,9404478.053
000016.SH,2006-10-11,1152.414,1151.948,1155.913,1139.861,1152.238,0.176,0.0153,12913167.0,6913561.64
000016.SH,2006-10-12,1147.229,1153.03,1158.855,1144.229,1152.414,-5.185,-0.4499,14304432.0,7467843.055
000016.SH,2006-10-13,1149.579,1145.828,1155.685,1142.374,1147.229,2.35,0.2048,11383976.0,6220404.487
000016.SH,2006-10-16,1135.483,1150.83,1152.541,1133.108,1149.579,-14.096,-1.2262,10143046.0,5791241.049
000016.SH,2006-10-17,1125.442,1132.235,1138.48,1122.217,1135.483,-10.041,-0.8843,8172174.0,4704951.983
000016.SH,2006-10-18,1146.926,1124.725,1147.151,1124.159,1125.442,21.484,1.9089,8364665.0,4914580.824
000016.SH,2006-10-19,1148.405,1148.714,1154.795,1144.347,1146.926,1.479,0.129,8278639.0,4658461.755
000016.SH,2006-10-20,1152.313,1149.926,1161.298,1149.097,1148.405,3.908,0.3403,9129232.0,5437710.38
000016.SH,2006-10-23,1132.686,1151.39,1157.952,1130.21,1152.313,-19.627,-1.7033,10682744.0,5977921.77
000016.SH,2006-10-24,1159.133,1132.126,1159.423,1132.126,1132.686,26.447,2.3349,10350174.0,6006091.318
000016.SH,2006-10-25,1166.248,1161.276,1180.478,1157.343,1159.133,7.115,0.6138,13683011.0,8494298.595
000016.SH,2006-10-26,1178.077,1166.176,1178.631,1157.295,1166.248,11.829,1.0143,21541651.0,10144448.579
000016.SH,2006-10-27,1164.574,1178.077,1181.061,1160.34,1178.077,-13.503,-1.1462,19219263.0,9698182.2
000016.SH,2006-10-30,1175.796,1163.184,1176.764,1160.242,1164.574,11.222,0.9636,15302368.0,7896198.741
000016.SH,2006-10-31,1193.843,1177.983,1194.173,1177.983,1175.796,18.047,1.5349,16473364.0,8704378.416
000016.SH,2006-11-01,1211.553,1194.636,1211.812,1191.878,1193.843,17.71,1.4834,17245489.0,9556925.816
000016.SH,2006-11-02,1208.272,1213.178,1214.135,1197.262,1211.553,-3.281,-0.2708,19052458.0,10698162.331
000016.SH,2006-11-03,1219.003,1211.446,1227.783,1209.255,1208.272,10.731,0.8881,18679775.0,10229462.551
000016.SH,2006-11-06,1245.694,1210.056,1245.987,1205.582,1219.003,26.691,2.1896,18865496.0,10749400.185
000016.SH,2006-11-07,1258.646,1252.017,1259.29,1235.454,1245.694,12.952,1.0397,18091595.0,11211118.972
000016.SH,2006-11-08,1241.444,1253.474,1255.404,1240.31,1258.646,-17.202,-1.3667,12513136.0,8018777.551
000016.SH,2006-11-09,1268.332,1234.562,1273.26,1232.784,1241.444,26.888,2.1659,16426880.0,9763380.906
000016.SH,2006-11-10,1262.529,1267.142,1293.351,1251.902,1268.332,-5.803,-0.4575,31014923.0,17107264.097
000016.SH,2006-11-13,1245.828,1259.1,1274.933,1237.264,1262.529,-16.701,-1.3228,21533032.0,12002878.912
000016.SH,2006-11-14,1262.158,1246.449,1263.734,1227.624,1245.828,16.33,1.3108,18882935.0,10304827.963
000016.SH,2006-11-15,1293.253,1263.349,1293.799,1255.331,1262.158,31.095,2.4636,20863527.0,12155338.392
000016.SH,2006-11-16,1299.116,1298.629,1322.096,1296.408,1293.253,5.863,0.4534,34915586.0,18194798.393
000016.SH,2006-11-17,1321.011,1292.509,1321.96,1286.715,1299.116,21.895,1.6854,22811896.0,12610246.001
000016.SH,2006-11-20,1362.451,1327.123,1362.836,1327.123,1321.011,41.44,3.137,28495016.0,15624513.831
000016.SH,2006-11-21,1376.632,1359.357,1376.881,1338.966,1362.451,14.181,1.0408,23585539.0,14530692.746
000016.SH,2006-11-22,1382.235,1372.681,1400.771,1362.236,1376.632,5.603,0.407,28674673.0,17962053.136
000016.SH,2006-11-23,1395.678,1382.915,1403.871,1380.687,1382.235,13.443,0.9726,26545498.0,14740346.376
000016.SH,2006-11-24,1385.939,1387.991,1390.49,1369.78,1395.678,-9.739,-0.6978,23931611.0,13830399.384
